"id_grid","lat","lon"
183252,3.29234803571193,-74.2293641839534
698488,3.2923493907624,-74.2203666309253
351769,3.29235066454576,-74.2113690743911
869230,3.2923518567139,-74.2023715146432
323672,3.29235296733298,-74.1933739515962
861893,3.29235399642301,-74.1843763858372
541397,3.30138990808339,-74.2383632343086
742032,3.30139134885266,-74.2293656038659
355099,3.30139270769604,-74.22036797014
713592,3.30139398472115,-74.2113703320248
504090,3.30139518022471,-74.2023726909239
776823,3.30139629394008,-74.1933750470462
529623,3.30139732552383,-74.1843773998722
384134,3.3104346601481,-74.2293670278312
467893,3.31043602286576,-74.2203693123312
341697,3.31043730323674,-74.21137159336
843758,3.31043850212793,-74.2023738705159
804323,3.31043961879352,-74.1933761448047
463593,3.31947933621227,-74.2203706583421
507502,3.31948062040781,-74.2113728576668
635959,3.31948182206091,-74.2023750533088
916006,3.3194829417429,-74.1933772457002
410251,3.31948397924855,-74.1843794356737
958123,3.31948493423462,-74.1753816228928
792211,3.32852393537998,-74.2113741252686
935917,3.32852514054179,-74.2023762390261
630735,3.32852626317607,-74.1933783497034
933257,3.32852730340668,-74.1843804574646
150423,3.32852826120531,-74.1753825628353
870412,3.32852913628228,-74.1663846655385
293581,3.33756595808564,-74.2203733610641
623472,3.33756724888201,-74.2113753962306
289001,3.33756845727098,-74.2023774280515
766511,3.3375695830208,-74.1933794563775
482204,3.33757062575759,-74.1843814819632
362447,3.33757246376284,-74.1663855256959
482670,3.34660788892597,-74.2293727620867
713556,3.34661177228825,-74.2023786199209
387674,3.34661578952941,-74.1663863883091
932210,3.355651192067,-74.2293742046742
438421,3.35565621729717,-74.1933816788336
158582,3.35565726590383,-74.1843835393554
672531,3.35565823150927,-74.1753853972042
984492,3.3646958782381,-74.2203774422819
875029,3.36469717936234,-74.211379229626
652984,3.36469839752832,-74.2023810132211
733107,3.3646995322491,-74.193382793891
807919,3.36470058335098,-74.1843845720999
734983,3.36470155139718,-74.1753863470904
349822,3.37374048632057,-74.211380513972
177268,3.37374170748484,-74.2023822146979
815070,3.37374284516994,-74.1933839120882
990108,3.37374389931628,-74.1843856070737
951577,3.37374486955858,-74.1753872993697
512311,3.37374575673893,-74.1663889887992
378634,3.38278501587083,-74.2023834191091
574404,3.38278615654397,-74.193385033361
400494,3.38278721336135,-74.1843866449491
774940,3.38278818653766,-74.1753882539121
764081,3.39182946629589,-74.1933861573634
324118,3.39183052580921,-74.1843876854199
740338,6.95352719350853,-75.1441347544673
941234,6.9535475039571,-75.1350873703667
316760,6.96254741870717,-75.1532027402411
711475,6.96256792897061,-75.144155210519
857648,6.96258826612559,-75.1351076533605
119289,6.96260843033691,-75.1260600693773
612920,6.96262842150667,-75.1170124586138
240846,6.96264823972124,-75.1079648216666
881644,6.97160866080321,-75.1441756937768
189826,6.97162902470606,-75.1351279635302
672382,6.97164921531611,-75.1260802061068
295388,6.97166923258588,-75.1170324221032
725807,6.97168907685166,-75.1079846118316
954597,6.97170874776083,-75.0989367751178
398038,6.98056609313228,-75.1803875451659
816231,6.98058717731259,-75.1713397514082
874917,6.98066977964572,-75.1351483004853
881230,6.98071004045699,-75.117052412037
189628,6.9807299103123,-75.1080044282946
201293,6.9807496070377,-75.0989564183364
581340,6.98076913032564,-75.0899083818279
916979,6.9895854237455,-75.189456717178
446159,6.98960670901641,-75.1804087777436
619841,6.98962782088413,-75.171360810126
582485,6.9896487591171,-75.1623128149984
548796,6.98977074053162,-75.1080242707875
902603,6.98979046272728,-75.0989760873054
856947,6.98981001146843,-75.0899278773321
313321,6.98982938670594,-75.0808796413819
779203,6.9986260084792,-75.1894781515675
707243,6.99864732166263,-75.1804300382467
353776,6.99866846098272,-75.1713818968675
899948,6.99868942641767,-75.1623337276054
978928,6.99875127934418,-75.1351890552148
961030,6.99877154917564,-75.1261407767411
718151,6.99883131530741,-75.0989957820788
757361,6.9988508893241,-75.0899473986672
100887,6.99887028960651,-75.0808989886777
504154,7.00768793071464,-75.1804513270405
236650,7.00770909759481,-75.1714030114895
984379,7.00773009031488,-75.1623546680694
867531,7.00775090895975,-75.1533062970387
996460,7.00777155351648,-75.1442578988117
261625,7.00779202372778,-75.1352094731093
666658,7.00781232007218,-75.1261610203523
265447,7.00783244223785,-75.1171125412063
219064,7.0078917636646,-75.08996694529
496465,7.016728536184,-75.1804726437409
229147,7.01674973060749,-75.1714241539721
382793,7.01677075075515,-75.1623756359921
179519,7.01679159633576,-75.1533270905295
123608,7.0168122677759,-75.1442785179081
745665,7.01683276482105,-75.1352299177643
785467,7.0168530874197,-75.1261812908862
868796,7.01687323573111,-75.1171326371133
478928,7.0257903600758,-75.1714453241756
844033,7.0258114074667,-75.16239663169
676505,7.02583228048101,-75.1533479114971
373468,7.02585297845985,-75.1442991641824
437664,7.02587350216009,-75.1352503896714
426309,7.02589385130785,-75.1262015878681
950084,7.02591402565205,-75.1171527595216
908554,7.03483098620327,-75.1714665219806
879050,7.03485206072637,-75.1624176552001
300121,7.03487296066658,-75.153368759968
269507,7.03489368589549,-75.1443198374227
615348,7.03491423600435,-75.1352708883497
676163,7.03493461148101,-75.1262219117985
924193,7.03495481240553,-75.117172908379
447775,7.04387160872662,-75.1714877480124
762671,7.04389271064793,-75.1624387058036
356981,7.04391363741626,-75.1533896359777
682825,7.04393438956115,-75.1443405383035
895629,7.04395496654179,-75.1352914137021
278700,7.04397536825844,-75.1262422625015
